p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y
-179.55475,154.67001,-1220.9971,985.88074,1302.9209,240.71365,400.08057,-1933.4098
-183.89995,154.35892,-1226.7147,988.8605,1307.9266,240.71472,395.08887,-1933.4097
-188.24515,154.04782,-1232.4324,991.8402,1312.9324,240.71579,390.09717,-1933.4095
-192.59035,153.73672,-1238.15,994.81995,1317.9381,240.71686,385.10547,-1933.4094
-196.93555,153.42563,-1243.8677,997.7997,1322.9438,240.71793,380.11377,-1933.4093
-201.28075,153.11453,-1249.5853,1000.7794,1327.9496,240.719,375.12207,-1933.4092
-205.62595,152.80344,-1255.303,1003.75916,1332.9553,240.72006,370.13037,-1933.409
-209.97115,152.49234,-1261.0206,1006.7389,1337.961,240.72113,365.13867,-1933.4089
-214.31635,152.18124,-1266.7383,1009.7186,1342.9668,240.7222,360.14697,-1933.4088
-218.66154,151.87015,-1272.4559,1012.69836,1347.9725,240.72327,355.15527,-1933.4087
-223.00674,151.55905,-1278.1736,1015.6781,1352.9783,240.72433,350.16357,-1933.4086
-227.35194,151.24796,-1283.8912,1018.65784,1357.984,240.7254,345.17188,-1933.4084
-231.69714,150.93686,-1289.6089,1021.6376,1362.9897,240.72647,340.18018,-1933.4083
-236.04234,150.62576,-1295.3265,1024.6173,1367.9955,240.72754,335.18848,-1933.4082
-240.38754,150.31467,-1301.0442,1027.597,1373.0012,240.7286,330.19678,-1933.4081
-244.73274,150.00357,-1306.7618,1030.5768,1378.007,240.72968,325.20508,-1933.408
-249.07794,149.69247,-1312.4795,1033.5565,1383.0127,240.73074,320.21338,-1933.4078
-253.42314,149.38138,-1318.1971,1036.5363,1388.0184,240.73181,315.22168,-1933.4077
-257.76834,149.07028,-1323.9148,1039.516,1393.0242,240.73288,310.22998,-1933.4076
-262.11353,148.75919,-1329.6324,1042.4957,1398.0299,240.73395,305.23828,-1933.4075
-266.4587,148.44809,-1335.3501,1045.4755,1403.0356,240.73502,300.24658,-1933.4073
-270.8039,148.137,-1341.0677,1048.4552,1408.0414,240.73608,295.25488,-1933.4072
-275.14908,147.8259,-1346.7854,1051.4349,1413.0471,240.73715,290.26318,-1933.4071
-279.49426,147.5148,-1352.503,1054.4147,1418.0529,240.73822,285.27148,-1933.407
-283.83945,147.2037,-1358.2207,1057.3944,1423.0586,240.73929,280.2798,-1933.4069
-288.18463,146.89261,-1363.9384,1060.3741,1428.0643,240.74036,275.2881,-1933.4067
-292.52982,146.58151,-1369.656,1063.3539,1433.0701,240.74142,270.2964,-1933.4066
-296.875,146.27042,-1375.3737,1066.3336,1438.0758,240.7425,265.3047,-1933.4065
-301.22018,145.95932,-1381.0913,1069.3134,1443.0815,240.74356,260.313,-1933.4064
-305.56537,145.64822,-1386.809,1072.2931,1448.0873,240.74463,255.32129,-1933.4062
-309.91055,145.33713,-1392.5266,1075.2728,1453.093,240.7457,250.32959,-1933.4061
-314.25574,145.02603,-1398.2443,1078.2526,1458.0988,240.74677,245.33789,-1933.406
-318.60092,144.71494,-1403.9619,1081.2323,1463.1045,240.74783,240.34619,-1933.4059
-322.9461,144.40384,-1409.6796,1084.212,1468.1102,240.7489,235.35449,-1933.4058
-327.2913,144.09274,-1415.3972,1087.1918,1473.116,240.74997,230.3628,-1933.4056
-331.63647,143.78165,-1421.1149,1090.1715,1478.1217,240.75104,225.3711,-1933.4055
-335.98166,143.47055,-1426.8325,1093.1512,1483.1274,240.7521,220.3794,-1933.4054
-340.32684,143.15945,-1432.5502,1096.131,1488.1332,240.75317,215.3877,-1933.4053
-344.67203,142.84836,-1438.2678,1099.1107,1493.1389,240.75424,210.396,-1933.4052
-349.0172,142.53726,-1443.9855,1102.0905,1498.1447,240.75531,205.4043,-1933.405
-353.3624,142.22617,-1449.7031,1105.0702,1503.1504,240.75638,200.4126,-1933.4049
-357.70758,141.91507,-1455.4208,1108.0499,1508.1561,240.75745,195.4209,-1933.4048
-362.05276,141.60397,-1461.1384,1111.0297,1513.1619,240.75851,190.4292,-1933.4047
-366.39795,141.29288,-1466.8561,1114.0094,1518.1676,240.75958,185.4375,-1933.4045
-370.74313,140.98178,-1472.5737,1116.9891,1523.1733,240.76065,180.4458,-1933.4044
-375.08832,140.67068,-1478.2914,1119.9689,1528.1791,240.76172,175.4541,-1933.4043
-379.4335,140.35959,-1484.009,1122.9486,1533.1848,240.76279,170.4624,-1933.4042
-383.7787,140.0485,-1489.7267,1125.9283,1538.1906,240.76385,165.4707,-1933.404
-388.12387,139.7374,-1495.4443,1128.9081,1543.1963,240.76492,160.479,-1933.4039
-392.46906,139.4263,-1501.162,1131.8878,1548.202,240.76599,155.4873,-1933.4038
-396.81424,139.1152,-1506.8796,1134.8676,1553.2078,240.76706,150.4956,-1933.4037
-401.15942,138.80411,-1512.5973,1137.8473,1558.2135,240.76813,145.5039,-1933.4036
-405.5046,138.49301,-1518.315,1140.827,1563.2192,240.7692,140.5122,-1933.4034
-409.8498,138.18192,-1524.0326,1143.8068,1568.225,240.77026,135.52051,-1933.4033
-414.19498,137.87082,-1529.7502,1146.7865,1573.2307,240.77133,130.52881,-1933.4032
-418.54016,137.55972,-1535.4679,1149.7662,1578.2365,240.7724,125.53711,-1933.4031
-422.88535,137.24863,-1541.1855,1152.746,1583.2422,240.77347,120.54541,-1933.403
-427.23053,136.93753,-1546.9032,1155.7257,1588.2479,240.77454,115.55371,-1933.4028
-431.5757,136.62643,-1552.6208,1158.7054,1593.2537,240.7756,110.56201,-1933.4027
-435.9209,136.31534,-1558.3385,1161.6852,1598.2594,240.77667,105.57031,-1933.4026
-440.26608,136.00424,-1564.0562,1164.6649,1603.2651,240.77774,100.57861,-1933.4025
-444.61127,135.69315,-1569.7738,1167.6447,1608.2709,240.77881,95.586914,-1933.4023
-448.95645,135.38205,-1575.4915,1170.6244,1613.2766,240.77988,90.595215,-1933.4022
-453.30164,135.07095,-1581.2091,1173.6041,1618.2823,240.78094,85.603516,-1933.4021
-457.64682,134.75986,-1586.9268,1176.5839,1623.2881,240.78201,80.61182,-1933.402
-461.992,134.44876,-1592.6444,1179.5636,1628.2938,240.78308,75.62012,-1933.4019
-466.3372,134.13766,-1598.362,1182.5433,1633.2996,240.78415,70.27333,-1933.2904
-470.68237,133.82657,-1604.0797,1185.5231,1638.3053,240.78522,64.926544,-1933.179
-475.02756,133.51547,-1609.7974,1188.5028,1643.311,240.78629,59.579758,-1933.0675
-479.37274,133.20438,-1615.515,1191.4825,1648.3168,240.78735,54.23297,-1932.956
-483.71793,132.89328,-1621.2327,1194.4623,1653.3225,240.78842,48.886185,-1932.8446
-488.0631,132.58218,-1626.9503,1197.442,1658.3282,240.78949,43.5394,-1932.7332
-492.4083,132.27109,-1632.668,1200.4218,1663.334,240.79056,38.19261,-1932.6217
-496.75348,131.95999,-1638.3856,1203.4015,1668.3397,240.79163,32.845825,-1932.5103
-501.09866,131.6489,-1644.1033,1206.3812,1673.3455,240.7927,27.499039,-1932.3988
-505.44385,131.3378,-1649.8209,1209.361,1678.3512,240.79376,22.152252,-1932.2874
-509.78903,131.0267,-1655.5386,1212.3407,1683.3569,240.79483,16.805466,-1932.1759
-514.1342,130.7156,-1661.2562,1215.3204,1688.3627,240.7959,11.458679,-1932.0645
-518.47943,130.40451,-1666.9739,1218.3002,1693.3684,240.79697,6.111892,-1931.953
-522.82465,130.09341,-1672.6915,1221.2799,1698.3741,240.79803,0.76510525,-1931.8416
-527.16986,129.78232,-1678.4092,1224.2596,1703.3799,240.7991,-4.5816817,-1931.7301
-531.5151,129.47122,-1684.1268,1227.2394,1708.3856,240.80017,-9.928469,-1931.6187
-535.8603,129.16013,-1689.8445,1230.2191,1713.3914,240.80124,-15.275255,-1931.5072
-540.2055,128.84903,-1695.5621,1233.1989,1718.3971,240.8023,-20.622042,-1931.3958
-544.5507,128.53793,-1701.2798,1236.1786,1723.4028,240.80338,-25.968828,-1931.2843
-548.89594,128.22684,-1706.9974,1239.1583,1728.4086,240.80444,-31.315615,-1931.1729
-553.24115,127.91574,-1712.7151,1242.1381,1733.4143,240.80551,-36.662403,-1931.0614
-557.58636,127.604645,-1718.4327,1245.1178,1738.42,240.80658,-42.00919,-1930.95
-561.9316,127.29355,-1724.1504,1248.0975,1743.4258,240.80765,-47.355976,-1930.8385
-566.2768,126.98245,-1729.868,1251.0773,1748.4315,240.80872,-52.702763,-1930.727
-570.622,126.67136,-1735.5857,1254.057,1753.4373,240.80978,-58.04955,-1930.6156
-574.9672,126.36026,-1741.3033,1257.0367,1758.443,240.81085,-63.396336,-1930.5042
-579.31244,126.049164,-1747.021,1260.0165,1763.4487,240.81192,-68.743126,-1930.3927
-583.65765,125.73807,-1752.7386,1262.9962,1768.4545,240.81299,-74.08991,-1930.2812
-588.00287,125.42697,-1758.4563,1265.976,1773.4602,240.81406,-79.4367,-1930.1698
-592.3481,125.115875,-1764.174,1268.9557,1778.466,240.81512,-84.783485,-1930.0583
-596.6933,124.80478,-1769.8916,1271.9354,1783.4717,240.8162,-90.13027,-1929.9469
-601.0385,124.49368,-1775.6093,1274.9152,1788.4774,240.81726,-95.47706,-1929.8354
-605.3837,124.18259,-1781.3269,1277.8949,1793.4832,240.81833,-100.823845,-1929.724
-609.72894,123.87149,-1787.0446,1280.8746,1798.4889,240.8194,-106.17063,-1929.6125
-614.07416,123.560394,-1792.7622,1283.8544,1803.4946,240.82047,-111.51742,-1929.5011
-618.4194,123.2493,-1798.4799,1286.8341,1808.5004,240.82153,-116.864204,-1929.3896
-622.7646,122.9382,-1804.1975,1289.8138,1813.5061,240.8226,-122.21099,-1929.2782
-627.1098,122.627106,-1809.9152,1292.7936,1818.5118,240.82367,-127.55778,-1929.1667
-631.455,122.31601,-1815.6328,1295.7733,1823.5176,240.82474,-132.90457,-1929.0553
-635.80023,122.00491,-1821.3505,1298.753,1828.5233,240.8258,-138.25136,-1928.9438
-640.14545,121.69382,-1827.0681,1301.7328,1833.529,240.82687,-143.59814,-1928.8324
-644.49066,121.38272,-1832.7858,1304.7125,1838.5348,240.82794,-148.94493,-1928.721
-648.8359,121.071625,-1838.5034,1307.6923,1843.5405,240.82901,-154.29172,-1928.6095
-653.1811,120.76053,-1844.2211,1310.672,1848.5463,240.83008,-159.6385,-1928.498
-657.5263,120.44943,-1849.9387,1313.6517,1853.552,240.83115,-164.98529,-1928.3866
-661.8715,120.138336,-1855.6564,1316.6315,1858.5577,240.83221,-170.33208,-1928.2751
-666.21674,119.82724,-1861.374,1319.6112,1863.5635,240.83328,-175.67886,-1928.1637
-670.56195,119.51614,-1867.0917,1322.591,1868.5692,240.83435,-181.02565,-1928.0522
-674.90717,119.20505,-1872.8093,1325.5707,1873.575,240.83542,-186.37244,-1927.9408
-679.2524,118.89395,-1878.527,1328.5504,1878.5807,240.83649,-191.71922,-1927.8293
-683.5976,118.582855,-1884.2446,1331.5302,1883.5864,240.83755,-197.06601,-1927.7179
-687.9428,118.27176,-1889.9623,1334.5099,1888.5922,240.83862,-202.4128,-1927.6064
-692.288,117.96066,-1895.6799,1337.4896,1893.5979,240.83969,-207.75958,-1927.495
-696.63324,117.64957,-1901.3976,1340.4694,1898.6036,240.84076,-213.10637,-1927.3835
-700.97845,117.33847,-1907.1152,1343.4491,1903.6094,240.84183,-218.45316,-1927.2721
-705.32367,117.027374,-1912.8329,1346.4288,1908.6151,240.8429,-223.79994,-1927.1606
-709.6689,116.71628,-1918.5505,1349.4086,1913.6208,240.84396,-229.14673,-1927.0492
-714.0141,116.40518,-1924.2682,1352.3883,1918.6266,240.84503,-234.49352,-1926.9377
-718.3593,116.094086,-1929.9858,1355.368,1923.6323,240.8461,-239.8403,-1926.8263
-722.7045,115.78299,-1935.7035,1358.3478,1928.6381,240.84717,-245.18709,-1926.7148
-727.04974,115.47189,-1941.4211,1361.3275,1933.6438,240.84824,-250.53387,-1926.6034
-731.39496,115.1608,-1947.1388,1364.3073,1938.6495,240.8493,-255.88066,-1926.492
-735.7402,114.8497,-1952.8564,1367.287,1943.6553,240.85037,-261.22745,-1926.3805
-740.0854,114.538605,-1958.5741,1370.2667,1948.661,240.85144,-266.57425,-1926.269
-744.4306,114.22751,-1964.2917,1373.2465,1953.6667,240.85251,-271.92105,-1926.1576
-748.7758,113.91641,-1970.0094,1376.2262,1958.6725,240.85358,-277.26785,-1926.0461
-753.12103,113.605316,-1975.727,1379.2059,1963.6782,240.85464,-282.61465,-1925.9347
-757.46625,113.29422,-1981.4447,1382.1857,1968.684,240.85571,-287.96146,-1925.8232
-761.81146,112.98312,-1987.1624,1385.1654,1973.6897,240.85678,-293.30826,-1925.7118
-766.1567,112.67203,-1992.88,1388.1451,1978.6954,240.85785,-298.65506,-1925.6003
-770.5019,112.36093,-1998.5977,1391.1249,1983.7012,240.85892,-304.00186,-1925.4889
-774.8471,112.049835,-1995.6847,1394.1046,1988.7069,240.85999,-309.34866,-1925.3774
-779.1923,111.73874,-1989.967,1397.0844,1993.7126,240.86105,-314.69547,-1925.266
-783.53754,111.42764,-1984.2494,1400.0641,1998.7184,240.86212,-320.04227,-1925.1545
-787.88275,111.11655,-1978.5317,1403.0438,1996.2759,240.86319,-325.38907,-1925.0431
-792.22797,110.80545,-1972.8141,1406.0236,1991.2701,240.86426,-330.73587,-1924.9316
-796.5732,110.494354,-1967.0964,1409.0033,1986.2644,240.86533,-336.08267,-1924.8202
-800.9184,110.18326,-1961.3788,1411.983,1981.2587,240.8664,-341.42947,-1924.7087
-805.2636,109.87216,-1955.6611,1414.9628,1976.2529,240.86746,-346.77628,-1924.5973
-809.6088,109.561066,-1949.9435,1417.9425,1971.2472,240.86853,-352.12308,-1924.4858
-813.95404,109.24997,-1944.2258,1420.9222,1966.2415,240.8696,-357.46988,-1924.3744
-818.29926,108.93887,-1938.5082,1423.902,1961.2357,240.87067,-362.81668,-1924.263
-822.6445,108.62778,-1932.7905,1426.8817,1956.23,240.87173,-368.16348,-1924.1515
-826.9897,108.31668,-1927.0729,1429.8615,1951.2242,240.8728,-373.51028,-1924.04
-831.3349,108.005585,-1921.3552,1432.8412,1946.2185,240.87387,-378.8571,-1923.9286
-835.6801,107.69449,-1915.6376,1435.8209,1941.2128,240.87494,-384.2039,-1923.8171
-840.0253,107.38339,-1909.9199,1438.8007,1936.207,240.876,-389.5507,-1923.7057
-844.37054,107.072296,-1904.2023,1441.7804,1931.2013,240.87708,-394.8975,-1923.5942
-848.71576,106.7612,-1898.4846,1444.7601,1926.1956,240.87814,-400.2443,-1923.4828
-853.061,106.4501,-1892.767,1447.7399,1921.1898,240.87921,-405.5911,-1923.3713
-857.4062,106.13901,-1887.0493,1450.7196,1916.1841,240.88028,-410.9379,-1923.2599
-861.7514,105.82791,-1881.3317,1453.6993,1911.1783,240.88135,-416.2847,-1923.1484
-866.0966,105.516815,-1875.614,1456.6791,1906.1726,240.88242,-421.6315,-1923.037
-870.44183,105.20572,-1869.8964,1459.6588,1901.1669,240.88348,-426.9783,-1922.9255
-874.78705,104.89462,-1864.1787,1462.6385,1896.1611,240.88455,-432.3251,-1922.8141
-879.13226,104.58353,-1858.461,1465.6183,1891.1554,240.88562,-437.6719,-1922.7026
-883.4775,104.27243,-1852.7434,1468.598,1886.1497,240.88669,-443.0187,-1922.5912
-887.8227,103.961334,-1847.0258,1471.5778,1881.1439,240.88776,-448.3655,-1922.4797
-892.1679,103.65024,-1841.3081,1474.5575,1876.1382,240.88882,-453.7123,-1922.3683
-896.5131,103.33914,-1835.5905,1477.5372,1871.1324,240.8899,-459.0591,-1922.2568
-900.85834,103.028046,-1829.8728,1480.517,1866.1267,240.89096,-464.4059,-1922.1454
-905.20355,102.71695,-1824.1552,1483.4967,1861.121,240.89203,-469.75272,-1922.0339
-909.54877,102.40585,-1818.4375,1486.4764,1856.1152,240.8931,-475.09952,-1921.9225
-913.894,102.09476,-1812.7198,1489.4562,1851.1095,240.89417,-480.44632,-1921.811
-918.2392,101.78366,-1807.0022,1492.4359,1846.1038,240.89523,-485.79312,-1921.6996
-922.5844,101.472565,-1801.2845,1495.4156,1841.098,240.8963,-491.13992,-1921.5881
-926.9296,101.16147,-1795.5669,1498.3954,1836.0923,240.89737,-496.48672,-1921.4767
-931.27484,100.85037,-1789.8492,1501.3751,1831.0865,240.89844,-501.83353,-1921.3652
-935.62006,100.539276,-1784.1316,1504.3549,1826.0808,240.8995,-507.18033,-1921.2538
-939.9653,100.22818,-1778.414,1507.3346,1821.0751,240.90057,-512.5271,-1921.1423
-944.3105,99.91708,-1772.6963,1510.3143,1816.0693,240.90164,-517.8739,-1921.0309
-948.6557,99.60599,-1766.9786,1513.2941,1811.0636,240.90271,-523.2207,-1920.9194
-953.0009,99.29489,-1761.261,1516.2738,1806.0579,240.90378,-528.5675,-1920.808
-957.3461,98.983795,-1755.5433,1519.2535,1801.0521,240.90485,-533.9143,-1920.6965
-961.69135,98.6727,-1749.8257,1522.2333,1796.0464,240.90591,-539.2611,-1920.5851
-966.03656,98.3616,-1744.108,1525.213,1791.0406,240.90698,-544.6079,-1920.4736
-970.3818,98.05051,-1738.3904,1528.1927,1786.0349,240.90805,-549.9547,-1920.3622
-974.727,97.73941,-1732.6727,1531.1725,1781.0292,240.90912,-555.3015,-1920.2507
-979.0722,97.428314,-1726.9551,1534.1522,1776.0234,240.91019,-560.6483,-1920.1393
-983.4174,97.11722,-1721.2374,1537.132,1771.0177,240.91125,-565.9951,-1920.0278
-987.76263,96.80612,-1715.5198,1540.1117,1766.012,240.91232,-571.3419,-1919.9164
-992.10785,96.495026,-1709.8021,1543.0914,1761.0062,240.91339,-576.6887,-1919.8049
-996.45306,96.18393,-1704.0845,1546.0712,1756.0005,240.91446,-582.0355,-1919.6935
-1000.7983,95.87283,-1698.3668,1549.0509,1750.9948,240.91553,-587.3823,-1919.582
-1005.1827,95.49967,-1692.6492,1552.0306,1745.989,240.9166,-592.7291,-1919.4706
-1009.5671,95.12651,-1686.9315,1555.0104,1740.9833,240.91766,-598.0759,-1919.3591
-1013.9515,94.75335,-1681.2139,1557.9901,1735.9775,240.91873,-603.4227,-1919.2477
-1018.3359,94.38019,-1675.4962,1560.9698,1730.9718,240.9198,-608.76953,-1919.1362
-1022.7203,94.00703,-1669.7786,1563.9496,1725.9661,240.92087,-614.11633,-1919.0248
-1027.1046,93.633865,-1664.0609,1566.9293,1720.9603,240.92194,-619.46313,-1918.9133
-1031.489,93.260704,-1658.3433,1569.909,1715.9546,240.923,-624.80994,-1918.8019
-1035.8734,92.88754,-1652.6256,1572.8888,1710.9489,240.92407,-630.15674,-1918.6904
-1040.2578,92.51438,-1646.908,1575.8685,1705.9431,240.92514,-635.50354,-1918.579
-1044.6422,92.14122,-1641.1903,1578.8483,1700.9374,240.92621,-640.85034,-1918.4675
-1049.0266,91.76806,-1635.4727,1581.828,1695.9316,240.92728,-646.19714,-1918.3561
-1053.411,91.3949,-1629.755,1584.8077,1690.9259,240.92834,-651.54395,-1918.2446
-1057.7954,91.021736,-1624.0374,1587.7875,1685.9202,240.92941,-656.89075,-1918.1332
-1062.1798,90.648575,-1618.3197,1590.7672,1680.9144,240.93048,-662.23755,-1918.0217
-1066.5642,90.27541,-1612.602,1593.747,1675.9087,240.93155,-667.58435,-1917.9103
-1070.9486,89.90225,-1606.8844,1596.7267,1670.903,240.93262,-672.93115,-1917.7988
-1075.333,89.52909,-1601.1667,1599.7064,1665.8972,240.93369,-678.27795,-1917.6874
-1079.7174,89.15593,-1594.9073,1602.2744,1660.8915,240.93475,-683.62476,-1917.5759
-1084.1018,88.78277,-1588.648,1604.8424,1655.8857,240.93582,-688.97156,-1917.4645
-1088.4862,88.40961,-1582.3885,1607.4104,1650.88,240.93689,-694.31836,-1917.353
-1092.8706,88.036446,-1576.1292,1609.9784,1645.8743,240.93796,-699.66516,-1917.2416
-1097.255,87.663284,-1569.8698,1612.5464,1640.8685,240.93903,-705.01196,-1917.1301
-1101.6394,87.29012,-1563.6104,1615.1144,1635.8628,240.9401,-710.35876,-1917.0187
-1106.0238,86.91696,-1557.351,1617.6824,1630.857,240.94116,-715.70557,-1916.9072
-1110.4082,86.5438,-1551.0916,1620.2504,1625.8513,240.94223,-721.05237,-1916.7958
-1114.7926,86.17064,-1544.8322,1622.8184,1620.8456,240.9433,-726.3992,-1916.6843
-1119.177,85.79748,-1538.5728,1625.3864,1615.8398,240.94437,-731.746,-1916.5729
-1123.5614,85.42432,-1532.3134,1627.9543,1610.8341,240.94543,-737.0928,-1916.4614
-1127.9458,85.051155,-1526.054,1630.5223,1605.8284,240.9465,-742.4396,-1916.35
-1132.3302,84.67799,-1519.7946,1633.0903,1600.8226,240.94757,-747.7864,-1916.2385
-1136.7146,84.30483,-1513.5352,1635.6583,1595.8169,240.94864,-753.1332,-1916.1271
-1141.099,83.93167,-1507.2758,1638.2263,1590.8112,240.9497,-758.48,-1916.0156
-1145.4834,83.55851,-1501.0164,1640.7943,1585.8054,240.95078,-763.8268,-1915.9042
-1149.8678,83.18535,-1494.757,1643.3623,1580.7997,240.95184,-769.1736,-1915.7927
-1154.2522,82.81219,-1488.4976,1645.9303,1575.794,240.95291,-774.5204,-1915.6813
-1158.6366,82.439026,-1482.2382,1648.4983,1570.7882,240.95398,-779.8672,-1915.5698
-1163.021,82.065865,-1475.9788,1651.0663,1565.7825,240.95505,-785.214,-1915.4584
-1167.4054,81.6927,-1469.7194,1653.6343,1560.7767,240.95612,-790.5608,-1915.3469
-1171.7898,81.31954,-1463.46,1656.2023,1555.771,240.95718,-795.9076,-1915.2355
-1176.1742,80.94638,-1457.2006,1658.7703,1550.7653,240.95825,-801.2544,-1915.124
-1180.5586,80.57322,-1450.9412,1661.3383,1545.7595,240.95932,-806.6012,-1915.0126
-1184.943,80.20006,-1444.6818,1663.9062,1540.7538,240.96039,-811.948,-1914.9011
-1189.3274,79.8269,-1438.4224,1666.4742,1535.748,240.96146,-817.2948,-1914.7897
-1193.7118,79.453735,-1432.163,1669.0422,1530.7423,240.96252,-822.6416,-1914.6782
-1198.0962,79.080574,-1425.9036,1671.6102,1525.7366,240.9636,-827.9884,-1914.5668
-1202.4806,78.70741,-1419.6442,1674.1782,1520.7308,240.96466,-833.3352,-1914.4553
-1206.865,78.33425,-1413.3848,1676.7462,1515.7251,240.96573,-838.682,-1914.3439
-1211.2494,77.96109,-1407.1254,1679.3142,1510.7194,240.9668,-844.0288,-1914.2324
-1215.6338,77.58793,-1400.866,1681.8822,1505.7136,240.96786,-849.3756,-1914.121
-1220.0182,77.21477,-1394.6066,1684.4502,1500.7079,240.96893,-854.7224,-1914.0095
-1224.4026,76.841606,-1388.3472,1687.0182,1495.7021,240.97,-860.0692,-1913.8981
-1228.787,76.468445,-1382.0878,1689.5862,1490.6964,240.97107,-865.416,-1913.7866
-1233.1714,76.09528,-1375.8284,1692.1542,1485.6907,240.97214,-870.7628,-1913.6752
-1237.5558,75.72212,-1369.569,1694.7222,1480.6849,240.9732,-876.1096,-1913.5637
-1241.9402,75.34896,-1363.3096,1697.2902,1475.6792,240.97427,-881.4564,-1913.4523
-1246.3246,74.9758,-1357.0502,1699.8582,1470.6735,240.97534,-886.8032,-1913.3408
-1250.709,74.60264,-1350.7908,1702.4261,1465.6677,240.97641,-892.15,-1913.2294
-1255.0934,74.22948,-1344.5314,1704.9941,1460.662,240.97748,-897.4968,-1913.1179
-1259.4778,73.856316,-1338.272,1707.5621,1455.6562,240.97855,-902.8436,-1913.0065
-1263.8622,73.483154,-1332.0126,1710.1301,1450.6505,240.97961,-908.1904,-1912.895
-1268.2466,73.10999,-1325.7532,1712.6981,1445.6448,240.98068,-913.53723,-1912.7836
-1272.631,72.73683,-1319.4938,1715.2661,1440.639,240.98175,-918.88403,-1912.6721
-1277.0154,72.36367,-1313.2344,1717.8341,1435.6333,240.98282,-924.23083,-1912.5607
-1281.3998,71.99051,-1306.975,1720.4021,1430.6276,240.98389,-929.57764,-1912.4492
-1285.7842,71.61735,-1300.7156,1722.9701,1425.6218,240.98495,-934.92444,-1912.3378
-1290.1686,71.24419,-1294.4562,1725.5381,1420.6161,240.98602,-940.27124,-1912.2263
-1294.553,70.871025,-1288.1968,1728.1061,1415.6104,240.98709,-945.61804,-1912.1149
-1298.9374,70.49786,-1281.9374,1730.6741,1410.6046,240.98816,-950.96484,-1912.0034
-1303.3218,70.1247,-1275.678,1733.2421,1405.5989,240.98923,-956.31165,-1911.892
-1307.7062,69.75154,-1269.4186,1735.81,1400.5931,240.9903,-961.65845,-1911.7805
-1312.0906,69.37838,-1263.1592,1738.378,1395.5874,240.99136,-967.00525,-1911.6691
-1316.475,69.00522,-1256.8998,1740.946,1390.5817,240.99243,-972.35205,-1911.5576
-1320.8594,68.63206,-1250.6404,1743.514,1385.5759,240.9935,-977.69885,-1911.4462
-1325.2438,68.258896,-1244.381,1746.082,1380.5702,240.99457,-983.04565,-1911.3347
-1329.6282,67.885735,-1238.1216,1748.65,1375.5645,240.99564,-988.39246,-1911.2233
-1334.0126,67.51257,-1231.8622,1751.218,1370.5587,240.9967,-993.73926,-1911.1118
-1338.397,67.13941,-1225.6028,1753.786,1365.553,240.99777,-999.08606,-1911.0004
-1342.7814,66.76625,-1219.3434,1756.354,1360.5472,240.99884,-1004.43286,-1910.8889
-1347.1658,66.39309,-1213.084,1758.922,1355.5415,240.99991,-1009.77966,-1910.7775
-1351.5502,66.01993,-1206.8246,1761.49,1350.5358,241.00098,-1015.12646,-1910.666
-1355.9346,65.64677,-1200.5652,1764.058,1345.53,241.00204,-1020.47327,-1910.5546
-1360.319,65.273605,-1194.3058,1766.626,1340.5243,241.00311,-1025.8201,-1910.4431
-1364.7034,64.900444,-1188.0464,1769.194,1335.5186,241.00418,-1031.1669,-1910.3317
-1369.0878,64.52728,-1192.398,1767.0299,1330.5128,241.00525,-1036.5137,-1910.2202
-1373.4722,64.15412,-1196.7495,1764.8658,1325.5071,241.00632,-1041.8605,-1910.1088
-1377.8566,63.78096,-1201.1011,1762.7018,1320.5013,241.00739,-1047.2073,-1909.9973
-1382.241,63.4078,-1205.4526,1760.5377,1315.4956,241.00845,-1052.5541,-1909.8859
-1386.6254,63.034637,-1209.8042,1758.3737,1310.4899,241.00952,-1057.9009,-1909.7744
-1391.0098,62.661476,-1214.1558,1756.2096,1305.4841,241.01059,-1063.2477,-1909.663
-1395.3942,62.288315,-1218.5073,1754.0455,1300.4784,241.01166,-1068.5945,-1909.5515
-1399.7786,61.915154,-1222.8589,1751.8815,1295.4727,241.01273,-1073.9413,-1909.4401
-1404.163,61.541992,-1227.2104,1749.7174,1290.4669,241.0138,-1079.2881,-1909.3286
-1408.5474,61.16883,-1231.562,1747.5533,1285.4612,241.01486,-1084.6349,-1909.2172
-1412.9318,60.79567,-1235.9136,1745.3893,1280.4554,241.01593,-1089.9817,-1909.1057
-1417.3162,60.42251,-1240.2651,1743.2252,1275.4497,241.017,-1095.3285,-1908.9943
-1421.7006,60.049347,-1244.6167,1741.0612,1270.444,241.01807,-1100.6753,-1908.8828
-1426.085,59.676186,-1248.9683,1738.8971,1265.4382,241.01913,-1106.0221,-1908.7714
-1430.4694,59.303024,-1253.3198,1736.733,1260.4325,241.0202,-1111.3689,-1908.6599
-1434.8538,58.929863,-1257.6714,1734.569,1255.4268,241.02127,-1116.7157,-1908.5485
-1439.2382,58.5567,-1262.023,1732.4049,1250.421,241.02234,-1122.0625,-1908.437
-1443.6226,58.18354,-1266.3745,1730.2408,1245.4153,241.0234,-1127.4093,-1908.3256
-1448.007,57.81038,-1270.7261,1728.0768,1240.4095,241.02448,-1132.7561,-1908.2141
-1452.3914,57.437218,-1275.0776,1725.9127,1235.4038,241.02554,-1138.1029,-1908.1027
