,Time,Energy
212,2.12,1.2500042915344238
213,2.13,1.2500044107437134
214,2.14,1.2500042915344238
215,2.15,1.2500044107437134
216,2.16,1.2500041723251343
217,2.17,1.2500042915344238
218,2.18,1.2500042915344238
219,2.19,1.2500042915344238
220,2.2,1.2500042915344238
221,2.21,1.2500042915344238
222,2.22,1.2500044107437134
223,2.23,1.2500042915344238
224,2.24,1.2500042915344238
225,2.25,1.2500041723251343
226,2.26,1.2500044107437134
227,2.27,1.2500042915344238
228,2.28,1.2500042915344238
229,2.29,1.2500042915344238
230,2.3,1.2500042915344238
231,2.31,1.2500042915344238
232,2.32,1.2500042915344238
233,2.33,1.2500042915344238
234,2.34,1.2500042915344238
235,2.35,1.2500042915344238
236,2.36,1.2500044107437134
237,2.37,1.2500041723251343
238,2.38,1.2500044107437134
239,2.39,1.2500041723251343
240,2.4,1.2500042915344238
241,2.41,1.2500042915344238
242,2.42,1.2500042915344238
243,2.43,1.2500044107437134
244,2.44,1.2500042915344238
245,2.45,1.2500042915344238
246,2.46,1.2500042915344238
247,2.47,1.2500044107437134
248,2.48,1.2500042915344238
249,2.49,1.2500042915344238
250,2.5,1.2500042915344238
251,2.51,1.2500042915344238
252,2.52,1.2500042915344238
253,2.53,1.2500042915344238
254,2.54,1.2500042915344238
255,2.55,1.2500042915344238
256,2.56,1.2500042915344238
257,2.57,1.2500044107437134
258,2.58,1.2500042915344238
259,2.59,1.2500042915344238
260,2.6,1.2500042915344238
261,2.61,1.2500042915344238
262,2.62,1.2500042915344238
263,2.63,1.2500042915344238
264,2.64,1.2500042915344238
265,2.65,1.2500042915344238
266,2.66,1.2500044107437134
267,2.67,1.2500042915344238
268,2.68,1.2500042915344238
269,2.69,1.2500042915344238
270,2.7,1.2500042915344238
271,2.71,1.2500042915344238
272,2.72,1.2500044107437134
273,2.73,1.2500044107437134
274,2.74,1.2500044107437134
275,2.75,1.2500042915344238
276,2.76,1.2500044107437134
277,2.77,1.2500042915344238
278,2.78,1.2500042915344238
279,2.79,1.2500042915344238
280,2.8,1.2500042915344238
281,2.81,1.2500042915344238
282,2.82,1.2500042915344238
283,2.83,1.2500042915344238
284,2.84,1.2500042915344238
285,2.85,1.2500042915344238
286,2.86,1.2500042915344238
287,2.87,1.2500042915344238
288,2.88,1.2500044107437134
289,2.89,1.2500044107437134
290,2.9,1.2500044107437134
291,2.91,1.2500042915344238
292,2.92,1.2500044107437134
293,2.93,1.2500044107437134
294,2.94,1.2500042915344238
295,2.95,1.2500044107437134
296,2.96,1.2500044107437134
297,2.97,1.2500044107437134
298,2.98,1.2500042915344238
299,2.99,1.2500044107437134
300,3.0,1.2500042915344238
301,3.01,1.2500042915344238
302,3.02,1.2500044107437134
303,3.03,1.2500044107437134
304,3.04,1.2500044107437134
305,3.05,1.2500042915344238
306,3.06,1.2500042915344238
307,3.07,1.2500044107437134
308,3.08,1.2500042915344238
309,3.09,1.2500044107437134
310,3.1,1.2500042915344238
311,3.11,1.2500042915344238
312,3.12,1.2500042915344238
313,3.13,1.2500042915344238
314,3.14,1.2500042915344238
315,3.15,1.2500044107437134
316,3.16,1.2500042915344238
317,3.17,1.2500042915344238
318,3.18,1.2500042915344238
319,3.19,1.2500042915344238
320,3.2,1.2500042915344238
321,3.21,1.2500042915344238
322,3.22,1.2500042915344238
323,3.23,1.2500044107437134
324,3.24,1.2500042915344238
325,3.25,1.2500042915344238
326,3.26,1.2500042915344238
327,3.27,1.2500042915344238
328,3.28,1.2500042915344238
329,3.29,1.2500044107437134
330,3.3,1.2500044107437134
331,3.31,1.2500044107437134
332,3.32,1.2500042915344238
333,3.33,1.2500042915344238
334,3.34,1.2500042915344238
335,3.35,1.2500044107437134
336,3.36,1.2500044107437134
337,3.37,1.2500042915344238
338,3.38,1.2500042915344238
339,3.39,1.2500042915344238
340,3.4,1.2500042915344238
341,3.41,1.2500044107437134
342,3.42,1.2500042915344238
343,3.43,1.2500042915344238
344,3.44,1.2500044107437134
345,3.45,1.2500042915344238
346,3.46,1.2500042915344238
347,3.47,1.2500041723251343
348,3.48,1.2500044107437134
349,3.49,1.2500044107437134
350,3.5,1.2500042915344238
351,3.51,1.2500044107437134
352,3.52,1.2500042915344238
353,3.53,1.2500042915344238
354,3.54,1.2500042915344238
355,3.55,1.2500042915344238
356,3.56,1.2500042915344238
357,3.57,1.2500041723251343
358,3.58,1.2500042915344238
359,3.59,1.2500042915344238
360,3.6,1.2500044107437134
361,3.61,1.2500042915344238
362,3.62,1.2500044107437134
363,3.63,1.2500044107437134
364,3.64,1.2500044107437134
365,3.65,1.2500044107437134
366,3.66,1.2500042915344238
367,3.67,1.2500044107437134
368,3.68,1.2500044107437134
369,3.69,1.2500042915344238
370,3.7,1.2500044107437134
371,3.71,1.2500042915344238
372,3.72,1.2500041723251343
373,3.73,1.2500042915344238
374,3.74,1.2500042915344238
375,3.75,1.2500044107437134
376,3.76,1.2500042915344238
377,3.77,1.2500042915344238
378,3.78,1.2500044107437134
379,3.79,1.2500044107437134
380,3.8,1.2500044107437134
381,3.81,1.2500044107437134
382,3.82,1.2500044107437134
383,3.83,1.2500042915344238
384,3.84,1.2500042915344238
385,3.85,1.2500044107437134
386,3.86,1.2500044107437134
387,3.87,1.2500042915344238
388,3.88,1.2500044107437134
389,3.89,1.2500042915344238
390,3.9,1.2500044107437134
391,3.91,1.2500042915344238
392,3.92,1.2500042915344238
393,3.93,1.2500044107437134
394,3.94,1.2500042915344238
395,3.95,1.2500044107437134
396,3.96,1.2500042915344238
397,3.97,1.2500044107437134
398,3.98,1.2500042915344238
399,3.99,1.2500042915344238
400,4.0,1.2500042915344238
401,4.01,1.2500042915344238
402,4.02,1.2500042915344238
403,4.03,1.2500042915344238
404,4.04,1.2500042915344238
405,4.05,1.2500044107437134
406,4.06,1.2500042915344238
407,4.07,1.2500041723251343
408,4.08,1.2500042915344238
409,4.09,1.2500042915344238
410,4.1,1.2500042915344238
411,4.11,1.2500042915344238
412,4.12,1.2500044107437134
413,4.13,1.2500042915344238
414,4.14,1.2500044107437134
415,4.15,1.2500044107437134
416,4.16,1.2500044107437134
417,4.17,1.2500044107437134
418,4.18,1.2500042915344238
419,4.19,1.2500042915344238
420,4.2,1.2500042915344238
421,4.21,1.2500042915344238
422,4.22,1.2500044107437134
423,4.23,1.2500044107437134
424,4.24,1.2500042915344238
425,4.25,1.2500042915344238
426,4.26,1.2500042915344238
427,4.27,1.2500042915344238
428,4.28,1.2500044107437134
429,4.29,1.2500041723251343
430,4.3,1.2500042915344238
431,4.31,1.2500044107437134
432,4.32,1.2500042915344238
433,4.33,1.2500042915344238
434,4.34,1.2500042915344238
435,4.35,1.2500044107437134
436,4.36,1.2500044107437134
437,4.37,1.2500044107437134
438,4.38,1.2500042915344238
439,4.39,1.2500044107437134
440,4.4,1.2500042915344238
441,4.41,1.2500042915344238
442,4.42,1.2500044107437134
443,4.43,1.2500044107437134
444,4.44,1.2500042915344238
445,4.45,1.2500044107437134
446,4.46,1.2500042915344238
447,4.47,1.2500042915344238
448,4.48,1.2500044107437134
449,4.49,1.2500044107437134
450,4.5,1.2500044107437134
451,4.51,1.2500042915344238
452,4.52,1.2500044107437134
453,4.53,1.2500044107437134
454,4.54,1.2500042915344238
455,4.55,1.2500042915344238
456,4.56,1.2500042915344238
457,4.57,1.2500042915344238
458,4.58,1.2500042915344238
459,4.59,1.2500044107437134
460,4.6,1.2500044107437134
461,4.61,1.2500042915344238
462,4.62,1.2500044107437134
463,4.63,1.2500042915344238
464,4.64,1.2500042915344238
465,4.65,1.2500044107437134
466,4.66,1.2500042915344238
467,4.67,1.2500044107437134
468,4.68,1.2500042915344238
469,4.69,1.2500042915344238
470,4.7,1.2500042915344238
471,4.71,1.2500042915344238
472,4.72,1.2500044107437134
473,4.73,1.2500042915344238
474,4.74,1.2500042915344238
475,4.75,1.2500042915344238
476,4.76,1.2500042915344238
477,4.77,1.2500042915344238
478,4.78,1.2500042915344238
479,4.79,1.2500042915344238
480,4.8,1.2500042915344238
481,4.81,1.2500042915344238
482,4.82,1.2500042915344238
483,4.83,1.2500044107437134
484,4.84,1.2500044107437134
485,4.85,1.2500044107437134
486,4.86,1.2500044107437134
487,4.87,1.2500042915344238
488,4.88,1.2500044107437134
489,4.89,1.2500042915344238
490,4.9,1.2500042915344238
491,4.91,1.2500042915344238
492,4.92,1.2500044107437134
493,4.93,1.2500042915344238
494,4.94,1.2500044107437134
495,4.95,1.2500044107437134
496,4.96,1.2500044107437134
497,4.97,1.2500044107437134
498,4.98,1.2500042915344238
499,4.99,1.2500044107437134
500,5.0,1.2500042915344238
501,5.01,1.2500042915344238
502,5.02,1.2500042915344238
503,5.03,1.2500044107437134
504,5.04,1.2500042915344238
505,5.05,1.2500042915344238
506,5.06,1.2500044107437134
507,5.07,1.2500042915344238
508,5.08,1.2500042915344238
509,5.09,1.2500042915344238
510,5.1,1.2500042915344238
511,5.11,1.2500044107437134
512,5.12,1.2500044107437134
513,5.13,1.2500044107437134
514,5.14,1.2500044107437134
515,5.15,1.2500044107437134
516,5.16,1.2500042915344238
517,5.17,1.2500044107437134
518,5.18,1.2500042915344238
519,5.19,1.2500042915344238
520,5.2,1.2500042915344238
521,5.21,1.2500042915344238
522,5.22,1.2500042915344238
523,5.23,1.2500044107437134
524,5.24,1.2500042915344238
525,5.25,1.2500042915344238
526,5.26,1.2500044107437134
527,5.27,1.2500042915344238
528,5.28,1.2500042915344238
529,5.29,1.2500042915344238
530,5.3,1.2500042915344238
531,5.31,1.2500042915344238
532,5.32,1.2500042915344238
533,5.33,1.2500044107437134
534,5.34,1.2500042915344238
535,5.35,1.2500042915344238
536,5.36,1.2500042915344238
537,5.37,1.2500044107437134
538,5.38,1.2500044107437134
539,5.39,1.2500042915344238
540,5.4,1.2500044107437134
541,5.41,1.2500044107437134
542,5.42,1.2500042915344238
543,5.43,1.2500042915344238
544,5.44,1.2500042915344238
545,5.45,1.2500042915344238
546,5.46,1.2500044107437134
547,5.47,1.2500042915344238
548,5.48,1.2500042915344238
549,5.49,1.2500044107437134
550,5.5,1.2500042915344238
551,5.51,1.2500042915344238
552,5.52,1.2500042915344238
553,5.53,1.2500042915344238
554,5.54,1.2500042915344238
555,5.55,1.2500044107437134
556,5.56,1.2500044107437134
557,5.57,1.2500042915344238
558,5.58,1.2500044107437134
559,5.59,1.2500042915344238
560,5.6,1.2500044107437134
561,5.61,1.2500042915344238
562,5.62,1.2500044107437134
563,5.63,1.2500044107437134
564,5.64,1.2500042915344238
565,5.65,1.2500044107437134
566,5.66,1.2500042915344238
567,5.67,1.2500044107437134
568,5.68,1.2500044107437134
569,5.69,1.2500042915344238
570,5.7,1.2500042915344238
571,5.71,1.2500042915344238
572,5.72,1.2500042915344238
573,5.73,1.2500044107437134
574,5.74,1.2500041723251343
575,5.75,1.2500044107437134
576,5.76,1.2500042915344238
577,5.77,1.2500042915344238
578,5.78,1.2500044107437134
579,5.79,1.2500042915344238
580,5.8,1.2500044107437134
581,5.81,1.2500042915344238
582,5.82,1.2500044107437134
583,5.83,1.2500042915344238
584,5.84,1.2500044107437134
585,5.85,1.2500044107437134
586,5.86,1.2500042915344238
587,5.87,1.2500042915344238
588,5.88,1.2500042915344238
589,5.89,1.2500044107437134
590,5.9,1.2500044107437134
591,5.91,1.2500042915344238
592,5.92,1.2500044107437134
593,5.93,1.2500042915344238
594,5.94,1.2500044107437134
595,5.95,1.2500044107437134
596,5.96,1.2500044107437134
597,5.97,1.2500044107437134
598,5.98,1.2500042915344238
599,5.99,1.2500044107437134
600,6.0,1.2500042915344238
601,6.01,1.2500044107437134
602,6.02,1.2500042915344238
603,6.03,1.2500042915344238
604,6.04,1.2500042915344238
605,6.05,1.2500044107437134
606,6.06,1.2500044107437134
607,6.07,1.2500044107437134
608,6.08,1.2500042915344238
609,6.09,1.2500042915344238
610,6.1,1.2500044107437134
611,6.11,1.2500044107437134
612,6.12,1.2500042915344238
613,6.13,1.2500044107437134
614,6.14,1.2500042915344238
615,6.15,1.2500042915344238
616,6.16,1.2500044107437134
617,6.17,1.2500044107437134
618,6.18,1.2500044107437134
619,6.19,1.2500042915344238
620,6.2,1.2500042915344238
621,6.21,1.2500044107437134
622,6.22,1.2500044107437134
623,6.23,1.2500044107437134
624,6.24,1.2500042915344238
625,6.25,1.2500044107437134
626,6.26,1.2500042915344238
627,6.27,1.2500044107437134
628,6.28,1.2500044107437134
629,6.29,1.2500044107437134
630,6.3,1.2500042915344238
631,6.31,1.2500044107437134
632,6.32,1.2500042915344238
633,6.33,1.2500044107437134
634,6.34,1.2500042915344238
635,6.35,1.2500042915344238
636,6.36,1.2500044107437134
637,6.37,1.2500042915344238
638,6.38,1.2500042915344238
639,6.39,1.2500042915344238
640,6.4,1.2500044107437134
641,6.41,1.2500042915344238
642,6.42,1.2500044107437134
643,6.43,1.2500042915344238
644,6.44,1.2500042915344238
645,6.45,1.2500042915344238
646,6.46,1.2500044107437134
647,6.47,1.2500042915344238
648,6.48,1.2500044107437134
649,6.49,1.2500044107437134
650,6.5,1.2500044107437134
651,6.51,1.2500042915344238
652,6.52,1.2500044107437134
653,6.53,1.2500044107437134
654,6.54,1.2500044107437134
655,6.55,1.2500044107437134
656,6.56,1.2500042915344238
657,6.57,1.2500042915344238
658,6.58,1.2500044107437134
659,6.59,1.2500044107437134
660,6.6,1.2500042915344238
661,6.61,1.2500044107437134
662,6.62,1.2500042915344238
663,6.63,1.2500044107437134
664,6.64,1.2500042915344238
665,6.65,1.2500044107437134
666,6.66,1.2500044107437134
667,6.67,1.2500044107437134
668,6.68,1.2500044107437134
669,6.69,1.2500042915344238
670,6.7,1.2500044107437134
671,6.71,1.2500044107437134
672,6.72,1.2500044107437134
673,6.73,1.2500042915344238
674,6.74,1.2500042915344238
675,6.75,1.2500044107437134
676,6.76,1.2500044107437134
677,6.77,1.2500042915344238
678,6.78,1.2500042915344238
679,6.79,1.2500042915344238
680,6.8,1.2500044107437134
681,6.81,1.2500042915344238
682,6.82,1.2500044107437134
683,6.83,1.2500044107437134
684,6.84,1.2500042915344238
685,6.85,1.2500044107437134
686,6.86,1.2500042915344238
687,6.87,1.2500044107437134
688,6.88,1.2500044107437134
689,6.89,1.2500042915344238
690,6.9,1.2500044107437134
691,6.91,1.2500044107437134
692,6.92,1.2500042915344238
693,6.93,1.2500042915344238
694,6.94,1.2500044107437134
695,6.95,1.2500044107437134
696,6.96,1.2500044107437134
697,6.97,1.2500044107437134
698,6.98,1.2500042915344238
699,6.99,1.2500044107437134
700,7.0,1.2500044107437134
701,7.01,1.2500042915344238
702,7.02,1.2500044107437134
703,7.03,1.2500042915344238
704,7.04,1.2500042915344238
705,7.05,1.2500044107437134
706,7.06,1.2500044107437134
707,7.07,1.2500042915344238
708,7.08,1.2500044107437134
709,7.09,1.2500044107437134
710,7.1,1.2500044107437134
711,7.11,1.2500042915344238
712,7.12,1.2500044107437134
713,7.13,1.2500042915344238
714,7.14,1.2500042915344238
715,7.15,1.2500044107437134
716,7.16,1.2500044107437134
717,7.17,1.2500044107437134
718,7.18,1.2500044107437134
719,7.19,1.2500044107437134
720,7.2,1.2500044107437134
721,7.21,1.2500044107437134
722,7.22,1.2500044107437134
723,7.23,1.2500042915344238
724,7.24,1.2500044107437134
725,7.25,1.2500044107437134
726,7.26,1.2500044107437134
727,7.27,1.2500044107437134
728,7.28,1.2500044107437134
729,7.29,1.2500044107437134
730,7.3,1.2500044107437134
731,7.31,1.2500044107437134
732,7.32,1.2500044107437134
733,7.33,1.2500044107437134
734,7.34,1.2500042915344238
735,7.35,1.2500044107437134
736,7.36,1.2500042915344238
737,7.37,1.2500044107437134
738,7.38,1.2500044107437134
739,7.39,1.2500044107437134
740,7.4,1.2500044107437134
741,7.41,1.2500042915344238
742,7.42,1.2500044107437134
743,7.43,1.2500042915344238
744,7.44,1.2500042915344238
745,7.45,1.2500044107437134
746,7.46,1.2500042915344238
747,7.47,1.2500044107437134
748,7.48,1.2500044107437134
749,7.49,1.2500044107437134
750,7.5,1.2500042915344238
751,7.51,1.2500044107437134
752,7.52,1.2500042915344238
753,7.53,1.2500042915344238
754,7.54,1.2500044107437134
755,7.55,1.2500044107437134
756,7.56,1.2500042915344238
757,7.57,1.2500042915344238
758,7.58,1.2500042915344238
759,7.59,1.2500044107437134
760,7.6,1.2500044107437134
761,7.61,1.2500042915344238
762,7.62,1.2500044107437134
763,7.63,1.2500042915344238
764,7.64,1.2500042915344238
765,7.65,1.2500044107437134
766,7.66,1.2500042915344238
767,7.67,1.2500044107437134
768,7.68,1.2500042915344238
769,7.69,1.2500042915344238
770,7.7,1.2500044107437134
771,7.71,1.2500044107437134
772,7.72,1.2500044107437134
773,7.73,1.2500042915344238
774,7.74,1.2500044107437134
775,7.75,1.2500042915344238
776,7.76,1.2500042915344238
777,7.77,1.2500044107437134
778,7.78,1.2500044107437134
779,7.79,1.2500044107437134
780,7.8,1.2500044107437134
781,7.81,1.2500042915344238
782,7.82,1.2500044107437134
783,7.83,1.2500044107437134
784,7.84,1.2500044107437134
785,7.85,1.2500044107437134
786,7.86,1.2500044107437134
787,7.87,1.2500042915344238
788,7.88,1.2500044107437134
789,7.89,1.2500042915344238
790,7.9,1.2500042915344238
791,7.91,1.2500044107437134
792,7.92,1.2500042915344238
793,7.93,1.2500042915344238
794,7.94,1.2500042915344238
795,7.95,1.2500044107437134
796,7.96,1.2500044107437134
797,7.97,1.2500042915344238
798,7.98,1.2500042915344238
799,7.99,1.2500044107437134
800,8.0,1.2500044107437134
801,8.01,1.2500042915344238
802,8.02,1.2500044107437134
803,8.03,1.2500042915344238
804,8.04,1.2500042915344238
805,8.05,1.2500042915344238
806,8.06,1.2500044107437134
807,8.07,1.2500042915344238
808,8.08,1.2500044107437134
809,8.09,1.2500044107437134
810,8.1,1.2500044107437134
811,8.11,1.2500044107437134
812,8.12,1.2500044107437134
813,8.13,1.2500042915344238
814,8.14,1.2500042915344238
815,8.15,1.2500044107437134
816,8.16,1.2500042915344238
817,8.17,1.2500042915344238
818,8.18,1.2500044107437134
819,8.19,1.2500044107437134
820,8.2,1.2500042915344238
821,8.21,1.2500044107437134
822,8.22,1.2500044107437134
823,8.23,1.2500044107437134
824,8.24,1.2500044107437134
825,8.25,1.2500044107437134
826,8.26,1.2500044107437134
827,8.27,1.2500044107437134
828,8.28,1.2500042915344238
829,8.29,1.2500042915344238
830,8.3,1.2500044107437134
831,8.31,1.2500044107437134
832,8.32,1.2500044107437134
833,8.33,1.2500044107437134
834,8.34,1.2500042915344238
835,8.35,1.2500044107437134
836,8.36,1.2500044107437134
837,8.37,1.2500044107437134
838,8.38,1.2500042915344238
839,8.39,1.2500042915344238
840,8.4,1.2500042915344238
841,8.41,1.2500042915344238
842,8.42,1.2500044107437134
843,8.43,1.2500044107437134
844,8.44,1.2500044107437134
845,8.45,1.2500042915344238
846,8.46,1.2500044107437134
847,8.47,1.2500044107437134
848,8.48,1.2500044107437134
849,8.49,1.2500044107437134
850,8.5,1.2500042915344238
851,8.51,1.2500042915344238
852,8.52,1.2500044107437134
853,8.53,1.2500044107437134
854,8.54,1.2500044107437134
855,8.55,1.2500044107437134
856,8.56,1.2500044107437134
857,8.57,1.2500042915344238
858,8.58,1.2500044107437134
859,8.59,1.2500042915344238
860,8.6,1.2500044107437134
861,8.61,1.2500042915344238
862,8.62,1.2500044107437134
863,8.63,1.2500044107437134
864,8.64,1.2500044107437134
865,8.65,1.2500044107437134
866,8.66,1.2500044107437134
867,8.67,1.2500044107437134
868,8.68,1.2500042915344238
869,8.69,1.2500044107437134
870,8.7,1.2500044107437134
871,8.71,1.2500044107437134
872,8.72,1.2500044107437134
873,8.73,1.2500044107437134
874,8.74,1.2500044107437134
875,8.75,1.2500042915344238
876,8.76,1.2500044107437134
877,8.77,1.2500044107437134
878,8.78,1.2500044107437134
879,8.79,1.2500042915344238
880,8.8,1.2500042915344238
881,8.81,1.2500042915344238
882,8.82,1.2500042915344238
883,8.83,1.2500044107437134
884,8.84,1.2500044107437134
885,8.85,1.2500044107437134
886,8.86,1.2500042915344238
887,8.87,1.2500044107437134
888,8.88,1.2500044107437134
889,8.89,1.2500042915344238
890,8.9,1.2500044107437134
891,8.91,1.2500042915344238
892,8.92,1.2500044107437134
893,8.93,1.2500044107437134
894,8.94,1.2500044107437134
895,8.95,1.2500044107437134
896,8.96,1.2500044107437134
897,8.97,1.2500042915344238
898,8.98,1.2500042915344238
899,8.99,1.2500044107437134
900,9.0,1.2500044107437134
901,9.01,1.2500044107437134
902,9.02,1.2500044107437134
903,9.03,1.2500042915344238
904,9.04,1.2500044107437134
905,9.05,1.2500044107437134
906,9.06,1.2500044107437134
907,9.07,1.2500044107437134
908,9.08,1.2500044107437134
909,9.09,1.2500044107437134
910,9.1,1.2500044107437134
911,9.11,1.2500044107437134
912,9.12,1.2500042915344238
913,9.13,1.2500044107437134
914,9.14,1.2500044107437134
915,9.15,1.2500042915344238
916,9.16,1.2500044107437134
917,9.17,1.2500044107437134
918,9.18,1.2500044107437134
919,9.19,1.2500044107437134
920,9.2,1.2500044107437134
921,9.21,1.2500044107437134
922,9.22,1.2500044107437134
923,9.23,1.2500044107437134
924,9.24,1.2500044107437134
925,9.25,1.2500042915344238
926,9.26,1.2500042915344238
927,9.27,1.2500042915344238
928,9.28,1.2500044107437134
929,9.29,1.2500044107437134
930,9.3,1.2500044107437134
